sz.év.;Kategória;nem;1.nap összidõ;2.nap összidõ;3.nap összidõ;4.nap összidõ;eredmény;Megtett táv (km);befejezte;eredmény(perc);átlagos tempó (perc/km);sebesség kategória
1970.0;F2;F;0 days 04:00:14;0 days 05:01:25;0 days 03:46:32;0 days 04:20:26;0 days 17:08:37;195.0;False;1028.0;5.271794871794872;gyors
1972.0;N2;N;0 days 04:08:29;0 days 04:35:09;0 days 03:55:18;0 days 04:31:49;0 days 17:10:45;195.0;False;1030.0;5.282051282051282;gyors
1963.0;F3;F;0 days 04:05:45;0 days 04:44:20;0 days 03:55:32;0 days 04:27:16;0 days 17:12:53;195.0;False;1032.0;5.292307692307692;gyors
1980.0;F1;F;0 days 04:25:45;0 days 04:45:18;0 days 03:50:24;0 days 04:11:50;0 days 17:13:17;195.0;False;1033.0;5.297435897435897;gyors
1968.0;F2;F;0 days 04:03:09;0 days 04:56:24;0 days 03:54:28;0 days 04:22:09;0 days 17:16:10;195.0;False;1036.0;5.312820512820513;gyors
1976.0;F1;F;0 days 04:22:25;0 days 04:44:46;0 days 04:01:07;0 days 04:22:14;0 days 17:30:32;195.0;False;1050.0;5.384615384615385;gyors
1970.0;F2;F;0 days 04:04:45;0 days 04:51:35;0 days 03:52:22;0 days 04:42:49;0 days 17:31:31;195.0;False;1051.0;5.38974358974359;gyors
1963.0;F3;F;0 days 04:23:57;0 days 04:55:16;0 days 03:59:13;0 days 04:22:21;0 days 17:40:47;195.0;False;1060.0;5.435897435897436;gyors
1967.0;F2;F;0 days 04:20:19;0 days 04:58:55;0 days 03:55:57;0 days 04:27:18;0 days 17:42:29;195.0;False;1062.0;5.446153846153846;gyors
1986.0;F1;F;0 days 04:18:26;0 days 05:04:43;0 days 04:00:13;0 days 04:22:45;0 days 17:46:07;195.0;False;1066.0;5.466666666666667;gyors
1977.0;F1;F;0 days 04:08:10;0 days 04:55:11;0 days 04:01:54;0 days 04:42:11;0 days 17:47:26;195.0;False;1067.0;5.471794871794872;gyors
1962.0;F3;F;0 days 04:25:19;0 days 04:53:44;0 days 03:59:20;0 days 04:29:05;0 days 17:47:28;195.0;False;1067.0;5.471794871794872;gyors
1988.0;N1;N;0 days 04:28:06;0 days 04:52:10;0 days 04:03:36;0 days 04:25:59;0 days 17:49:51;195.0;False;1069.0;5.482051282051282;gyors
1965.0;F3;F;0 days 04:25:52;0 days 05:00:02;0 days 04:03:00;0 days 04:30:16;0 days 17:59:10;195.0;False;1079.0;5.533333333333333;közepesen gyors
1973.0;N2;N;0 days 04:20:16;0 days 05:00:01;0 days 04:14:05;0 days 04:25:55;0 days 18:00:17;195.0;False;1080.0;5.538461538461538;közepesen gyors
1976.0;N2;N;0 days 04:27:20;0 days 04:56:39;0 days 04:11:38;0 days 04:25:14;0 days 18:00:51;195.0;False;1080.0;5.538461538461538;közepesen gyors
1963.0;F3;F;0 days 04:12:32;0 days 04:55:33;0 days 04:13:17;0 days 04:42:20;0 days 18:03:42;195.0;False;1083.0;5.553846153846154;közepesen gyors
1981.0;F1;F;0 days 04:03:17;0 days 04:59:22;0 days 04:12:02;0 days 04:49:25;0 days 18:04:06;195.0;False;1084.0;5.558974358974359;közepesen gyors
1980.0;F1;F;0 days 04:03:04;0 days 05:11:50;0 days 04:07:17;0 days 04:47:53;0 days 18:10:04;195.0;False;1090.0;5.589743589743589;közepesen gyors
1971.0;N2;N;0 days 04:28:04;0 days 05:01:22;0 days 04:08:21;0 days 04:38:12;0 days 18:15:59;195.0;False;1095.0;5.615384615384615;közepesen gyors
1982.0;F1;F;0 days 04:39:14;0 days 05:02:32;0 days 04:07:37;0 days 04:30:36;0 days 18:19:59;195.0;False;1099.0;5.635897435897436;közepesen gyors
1957.0;F3;F;0 days 04:33:38;0 days 05:05:37;0 days 04:05:11;0 days 04:36:47;0 days 18:21:13;195.0;False;1101.0;5.6461538461538465;közepesen gyors
1979.0;N2;N;0 days 04:06:13;0 days 04:57:39;0 days 04:12:20;0 days 05:05:54;0 days 18:22:06;195.0;False;1102.0;5.651282051282052;közepesen gyors
1965.0;F3;F;0 days 04:38:00;0 days 05:01:25;0 days 04:17:58;0 days 04:31:34;0 days 18:28:57;195.0;False;1108.0;5.682051282051282;közepesen gyors
1971.0;F2;F;0 days 04:29:19;0 days 05:01:41;0 days 04:15:44;0 days 04:44:47;0 days 18:31:31;195.0;False;1111.0;5.697435897435898;közepesen gyors
1976.0;F1;F;0 days 04:36:12;0 days 05:08:51;0 days 04:08:05;0 days 04:38:45;0 days 18:31:53;195.0;False;1111.0;5.697435897435898;közepesen gyors
1977.0;F1;F;0 days 04:28:55;0 days 05:08:38;0 days 04:11:13;0 days 04:43:28;0 days 18:32:14;195.0;False;1112.0;5.702564102564103;közepesen gyors
1962.0;F3;F;0 days 04:22:29;0 days 05:05:58;0 days 04:17:29;0 days 04:47:27;0 days 18:33:23;195.0;False;1113.0;5.707692307692308;közepesen gyors
1992.0;F1;F;0 days 04:20:14;0 days 05:25:21;0 days 04:06:54;0 days 04:41:32;0 days 18:34:01;195.0;False;1114.0;5.712820512820513;közepesen gyors
1970.0;F2;F;0 days 04:27:23;0 days 05:10:15;0 days 04:12:17;0 days 04:48:04;0 days 18:37:59;195.0;False;1117.0;5.728205128205128;közepesen gyors
1957.0;F3;F;0 days 04:25:13;0 days 05:08:47;0 days 04:19:03;0 days 04:45:04;0 days 18:38:07;195.0;False;1118.0;5.733333333333333;közepesen gyors
1973.0;F2;F;0 days 04:23:38;0 days 05:01:57;0 days 04:13:09;0 days 05:00:11;0 days 18:38:55;195.0;False;1118.0;5.733333333333333;közepesen gyors
1971.0;N2;N;0 days 04:34:43;0 days 05:11:53;0 days 04:16:37;0 days 04:36:30;0 days 18:39:43;195.0;False;1119.0;5.7384615384615385;közepesen gyors
1977.0;F1;F;0 days 04:27:45;0 days 04:59:54;0 days 04:21:07;0 days 04:51:19;0 days 18:40:05;195.0;False;1120.0;5.743589743589744;közepesen gyors
1972.0;F2;F;0 days 04:26:41;0 days 05:14:20;0 days 04:09:44;0 days 04:50:54;0 days 18:41:39;195.0;False;1121.0;5.748717948717949;közepesen gyors
1966.0;F2;F;0 days 04:30:56;0 days 05:15:05;0 days 04:16:20;0 days 04:41:14;0 days 18:43:35;195.0;False;1123.0;5.758974358974359;közepesen gyors
1974.0;F2;F;0 days 04:12:25;0 days 05:28:26;0 days 04:24:59;0 days 04:38:13;0 days 18:44:03;195.0;False;1124.0;5.764102564102564;közepesen gyors
1977.0;F1;F;0 days 04:22:59;0 days 05:10:29;0 days 04:25:26;0 days 04:47:49;0 days 18:46:43;195.0;False;1126.0;5.774358974358974;közepesen gyors
1960.0;F3;F;0 days 04:19:49;0 days 05:20:15;0 days 04:10:28;0 days 04:57:09;0 days 18:47:41;195.0;False;1127.0;5.779487179487179;közepesen gyors
1981.0;F1;F;0 days 04:30:59;0 days 05:14:44;0 days 04:27:11;0 days 04:36:06;0 days 18:49:00;195.0;False;1129.0;5.78974358974359;közepesen gyors
1961.0;F3;F;0 days 04:41:05;0 days 05:08:14;0 days 04:15:45;0 days 04:46:51;0 days 18:51:55;195.0;False;1131.0;5.8;közepesen gyors
1975.0;F2;F;0 days 04:28:59;0 days 05:10:20;0 days 04:23:12;0 days 04:50:08;0 days 18:52:39;195.0;False;1132.0;5.805128205128205;közepesen gyors
1965.0;F3;F;0 days 04:14:44;0 days 05:30:34;0 days 04:18:19;0 days 04:49:58;0 days 18:53:35;195.0;False;1133.0;5.81025641025641;közepesen gyors
1993.0;F1;F;0 days 04:28:31;0 days 05:06:47;0 days 04:20:48;0 days 04:59:13;0 days 18:55:19;195.0;False;1135.0;5.82051282051282;közepesen gyors
1970.0;F2;F;0 days 04:36:01;0 days 05:10:52;0 days 04:20:55;0 days 04:50:03;0 days 18:57:51;195.0;False;1137.0;5.8307692307692305;közepesen gyors
1978.0;N2;N;0 days 04:42:54;0 days 05:18:20;0 days 04:13:20;0 days 04:44:08;0 days 18:58:42;195.0;False;1138.0;5.835897435897436;közepesen gyors
1973.0;F2;F;0 days 04:23:47;0 days 05:12:11;0 days 04:21:41;0 days 05:03:51;0 days 19:01:30;195.0;False;1141.0;5.851282051282051;közepesen gyors
1973.0;F2;F;0 days 04:38:14;0 days 05:34:11;0 days 04:19:06;0 days 04:37:11;0 days 19:08:42;195.0;False;1148.0;5.887179487179488;közepesen gyors
1964.0;F3;F;0 days 04:20:32;0 days 05:35:51;0 days 04:20:31;0 days 04:53:35;0 days 19:10:29;195.0;False;1150.0;5.897435897435898;közepesen gyors
1970.0;N2;N;0 days 04:38:23;0 days 05:22:34;0 days 04:21:30;0 days 04:48:37;0 days 19:11:04;195.0;False;1151.0;5.902564102564103;közepesen gyors
1969.0;F2;F;0 days 04:35:29;0 days 05:18:23;0 days 04:21:56;0 days 04:57:38;0 days 19:13:26;195.0;False;1153.0;5.912820512820513;közepesen gyors
1972.0;F2;F;0 days 04:32:46;0 days 05:34:58;0 days 04:23:30;0 days 04:42:31;0 days 19:13:45;195.0;False;1153.0;5.912820512820513;közepesen gyors
1974.0;F2;F;0 days 04:41:32;0 days 05:20:16;0 days 04:21:36;0 days 04:55:08;0 days 19:18:32;195.0;False;1158.0;5.938461538461539;közepesen gyors
1958.0;F3;F;0 days 04:48:11;0 days 05:21:38;0 days 04:16:35;0 days 04:54:24;0 days 19:20:48;195.0;False;1160.0;5.948717948717949;közepesen gyors
1981.0;F1;F;0 days 04:41:40;0 days 05:24:37;0 days 04:23:40;0 days 04:51:06;0 days 19:21:03;195.0;False;1161.0;5.953846153846154;közepesen gyors
1977.0;F1;F;0 days 04:55:01;0 days 05:22:45;0 days 04:20:41;0 days 04:49:41;0 days 19:28:08;195.0;False;1168.0;5.98974358974359;közepesen gyors
1971.0;F2;F;0 days 04:49:26;0 days 05:20:01;0 days 04:25:01;0 days 04:54:58;0 days 19:29:26;195.0;False;1169.0;5.994871794871795;közepesen gyors
1972.0;F2;F;0 days 04:46:09;0 days 05:21:45;0 days 04:24:09;0 days 05:00:53;0 days 19:32:56;195.0;False;1172.0;6.01025641025641;közepesen gyors
1964.0;F3;F;0 days 04:30:30;0 days 05:17:53;0 days 04:29:13;0 days 05:15:58;0 days 19:33:34;195.0;False;1173.0;6.015384615384615;közepesen gyors
1972.0;F2;F;0 days 04:36:01;0 days 05:16:09;0 days 04:30:50;0 days 05:12:11;0 days 19:35:11;195.0;False;1175.0;6.0256410256410255;közepes
1959.0;F3;F;0 days 04:42:52;0 days 05:10:34;0 days 04:38:17;0 days 05:05:07;0 days 19:36:50;195.0;False;1176.0;6.030769230769231;közepes
1968.0;F2;F;0 days 04:42:16;0 days 05:24:07;0 days 04:29:26;0 days 05:02:08;0 days 19:37:57;195.0;False;1177.0;6.035897435897436;közepes
1987.0;N1;N;0 days 04:43:56;0 days 05:33:56;0 days 04:32:33;0 days 04:48:09;0 days 19:38:34;195.0;False;1178.0;6.041025641025641;közepes
1969.0;F2;F;0 days 04:48:18;0 days 05:44:39;0 days 04:23:23;0 days 04:43:38;0 days 19:39:58;195.0;False;1179.0;6.046153846153846;közepes
1974.0;F2;F;0 days 04:44:54;0 days 05:32:58;0 days 04:27:16;0 days 05:00:11;0 days 19:45:19;195.0;False;1185.0;6.076923076923077;közepes
1954.0;F3;F;0 days 04:36:42;0 days 05:06:49;0 days 04:29:42;0 days 05:32:46;0 days 19:45:59;195.0;False;1185.0;6.076923076923077;közepes
1968.0;F2;F;0 days 04:36:18;0 days 05:19:35;0 days 04:39:40;0 days 05:13:55;0 days 19:49:28;195.0;False;1189.0;6.097435897435897;közepes
1974.0;F2;F;0 days 04:53:57;0 days 05:23:15;0 days 04:25:57;0 days 05:08:55;0 days 19:52:04;195.0;False;1192.0;6.112820512820512;közepes
1970.0;F2;F;0 days 04:26:16;0 days 05:33:22;0 days 04:47:15;0 days 05:08:58;0 days 19:55:51;195.0;False;1195.0;6.128205128205129;közepes
1957.0;F3;F;0 days 04:27:08;0 days 05:27:58;0 days 04:34:58;0 days 05:26:07;0 days 19:56:11;195.0;False;1196.0;6.133333333333334;közepes
1965.0;F3;F;0 days 04:30:43;0 days 05:28:54;0 days 04:38:26;0 days 05:31:02;0 days 20:09:05;195.0;False;1209.0;6.2;közepes
1979.0;N2;N;0 days 04:52:37;0 days 05:26:56;0 days 04:39:30;0 days 05:10:46;0 days 20:09:49;195.0;False;1209.0;6.2;közepes
1973.0;F2;F;0 days 04:52:36;0 days 05:26:58;0 days 04:39:38;0 days 05:10:42;0 days 20:09:54;195.0;False;1209.0;6.2;közepes
1970.0;F2;F;0 days 04:55:03;0 days 05:34:00;0 days 04:38:06;0 days 05:04:03;0 days 20:11:12;195.0;False;1211.0;6.21025641025641;közepes
1967.0;F2;F;0 days 04:41:05;0 days 05:28:57;0 days 04:45:35;0 days 05:17:17;0 days 20:12:54;195.0;False;1212.0;6.2153846153846155;közepes
1970.0;N2;N;0 days 04:51:58;0 days 05:40:23;0 days 04:38:59;0 days 05:02:04;0 days 20:13:24;195.0;False;1213.0;6.220512820512821;közepes
1974.0;N2;N;0 days 04:56:18;0 days 05:20:10;0 days 04:32:56;0 days 05:27:51;0 days 20:17:15;195.0;False;1217.0;6.241025641025641;közepes
1967.0;F2;F;0 days 04:39:21;0 days 05:37:46;0 days 04:56:13;0 days 05:04:02;0 days 20:17:22;195.0;False;1217.0;6.241025641025641;közepes
1970.0;F2;F;0 days 04:59:08;0 days 05:38:22;0 days 04:28:26;0 days 05:14:23;0 days 20:20:19;195.0;False;1220.0;6.256410256410256;közepes
1973.0;N2;N;0 days 04:53:26;0 days 05:26:59;0 days 04:42:31;0 days 05:17:50;0 days 20:20:46;195.0;False;1220.0;6.256410256410256;közepes
1971.0;F2;F;0 days 04:57:00;0 days 05:50:02;0 days 04:37:46;0 days 05:05:20;0 days 20:30:08;195.0;False;1230.0;6.3076923076923075;közepes
1976.0;F2;F;0 days 05:08:17;0 days 05:26:52;0 days 04:48:19;0 days 05:11:37;0 days 20:35:05;195.0;False;1235.0;6.333333333333333;közepes
1984.0;F1;F;0 days 04:52:46;0 days 05:36:26;0 days 04:53:03;0 days 05:15:47;0 days 20:38:02;195.0;False;1238.0;6.348717948717948;közepes
1962.0;F3;F;0 days 04:44:43;0 days 05:45:23;0 days 04:52:44;0 days 05:18:03;0 days 20:40:53;195.0;False;1240.0;6.358974358974359;közepes
1967.0;F2;F;0 days 04:58:44;0 days 06:01:39;0 days 04:37:00;0 days 05:04:18;0 days 20:41:41;195.0;False;1241.0;6.364102564102564;közepes
1968.0;N2;N;0 days 04:59:02;0 days 05:43:49;0 days 04:48:16;0 days 05:14:37;0 days 20:45:44;195.0;False;1245.0;6.384615384615385;közepes
1973.0;N2;N;0 days 04:59:02;0 days 05:44:01;0 days 04:48:15;0 days 05:14:35;0 days 20:45:53;195.0;False;1245.0;6.384615384615385;közepes
1953.0;F3;F;0 days 05:03:54;0 days 05:41:59;0 days 05:08:06;0 days 05:00:44;0 days 20:54:43;195.0;False;1254.0;6.430769230769231;közepes
1978.0;F1;F;0 days 04:48:10;0 days 05:35:00;0 days 04:55:32;0 days 05:38:29;0 days 20:57:11;195.0;False;1257.0;6.446153846153846;közepes
1973.0;F2;F;0 days 04:53:57;0 days 05:49:56;0 days 04:42:18;0 days 05:31:22;0 days 20:57:33;195.0;False;1257.0;6.446153846153846;közepes
1960.0;N3;N;0 days 05:09:03;0 days 05:44:24;0 days 04:45:26;0 days 05:18:41;0 days 20:57:34;195.0;False;1257.0;6.446153846153846;közepes
1988.0;F1;F;0 days 04:35:28;0 days 05:42:17;0 days 05:01:03;0 days 05:40:58;0 days 20:59:46;195.0;False;1259.0;6.456410256410257;közepes
1959.0;F3;F;0 days 04:42:47;0 days 05:58:12;0 days 05:05:45;0 days 05:19:32;0 days 21:06:16;195.0;False;1266.0;6.492307692307692;közepesen lassú
1980.0;F1;F;0 days 04:48:34;0 days 05:21:59;0 days 05:01:54;0 days 05:55:23;0 days 21:07:50;195.0;False;1267.0;6.4974358974358974;közepesen lassú
1976.0;F1;F;0 days 04:59:52;0 days 05:46:57;0 days 05:01:08;0 days 05:23:47;0 days 21:11:44;195.0;False;1271.0;6.517948717948718;közepesen lassú
1984.0;N1;N;0 days 04:51:56;0 days 05:50:26;0 days 05:07:10;0 days 05:24:14;0 days 21:13:46;195.0;False;1273.0;6.528205128205128;közepesen lassú
1971.0;F2;F;0 days 05:07:38;0 days 05:52:03;0 days 04:56:45;0 days 05:20:24;0 days 21:16:50;195.0;False;1276.0;6.543589743589743;közepesen lassú
1991.0;N1;N;0 days 05:10:47;0 days 05:47:38;0 days 04:58:52;0 days 05:24:12;0 days 21:21:29;195.0;False;1281.0;6.569230769230769;közepesen lassú
1971.0;F2;F;0 days 05:26:07;0 days 05:48:12;0 days 04:50:10;0 days 05:19:06;0 days 21:23:35;195.0;False;1283.0;6.579487179487179;közepesen lassú
1977.0;F1;F;0 days 05:10:48;0 days 05:51:10;0 days 04:55:55;0 days 05:27:12;0 days 21:25:05;195.0;False;1285.0;6.589743589743589;közepesen lassú
1950.0;F3;F;0 days 05:07:36;0 days 05:46:50;0 days 04:54:39;0 days 05:36:52;0 days 21:25:57;195.0;False;1285.0;6.589743589743589;közepesen lassú
1970.0;F2;F;0 days 05:01:30;0 days 06:21:16;0 days 04:39:55;0 days 05:26:59;0 days 21:29:40;195.0;False;1289.0;6.61025641025641;közepesen lassú
1969.0;N2;N;0 days 04:54:57;0 days 05:53:39;0 days 04:58:39;0 days 05:45:04;0 days 21:32:19;195.0;False;1292.0;6.625641025641026;közepesen lassú
1975.0;N2;N;0 days 04:54:56;0 days 05:53:47;0 days 04:58:34;0 days 05:45:04;0 days 21:32:21;195.0;False;1292.0;6.625641025641026;közepesen lassú
1978.0;F1;F;0 days 05:14:05;0 days 05:46:50;0 days 05:10:43;0 days 05:21:45;0 days 21:33:23;195.0;False;1293.0;6.630769230769231;közepesen lassú
1971.0;N2;N;0 days 04:57:49;0 days 05:50:53;0 days 05:00:06;0 days 05:45:34;0 days 21:34:22;195.0;False;1294.0;6.635897435897436;közepesen lassú
1978.0;F1;F;0 days 04:55:33;0 days 05:52:19;0 days 05:05:11;0 days 05:41:43;0 days 21:34:46;195.0;False;1294.0;6.635897435897436;közepesen lassú
1970.0;F2;F;0 days 04:55:32;0 days 05:52:31;0 days 05:05:11;0 days 05:41:40;0 days 21:34:54;195.0;False;1294.0;6.635897435897436;közepesen lassú
1972.0;F2;F;0 days 05:20:17;0 days 06:06:00;0 days 04:54:16;0 days 05:15:45;0 days 21:36:18;195.0;False;1296.0;6.6461538461538465;közepesen lassú
1976.0;F1;F;0 days 04:54:02;0 days 05:46:52;0 days 04:50:12;0 days 06:06:21;0 days 21:37:27;195.0;False;1297.0;6.651282051282052;közepesen lassú
1968.0;N2;N;0 days 05:08:41;0 days 06:09:22;0 days 04:52:35;0 days 05:30:17;0 days 21:40:55;195.0;False;1300.0;6.666666666666667;közepesen lassú
1975.0;F2;F;0 days 05:13:11;0 days 05:52:21;0 days 05:07:49;0 days 05:27:34;0 days 21:40:55;195.0;False;1300.0;6.666666666666667;közepesen lassú
1972.0;N2;N;0 days 05:09:00;0 days 05:58:43;0 days 05:03:35;0 days 05:30:27;0 days 21:41:45;195.0;False;1301.0;6.671794871794872;közepesen lassú
1967.0;F2;F;0 days 04:55:32;0 days 06:02:48;0 days 05:06:01;0 days 05:41:12;0 days 21:45:33;195.0;False;1305.0;6.6923076923076925;közepesen lassú
1981.0;F1;F;0 days 04:54:39;0 days 06:14:54;0 days 05:13:45;0 days 05:23:00;0 days 21:46:18;195.0;False;1306.0;6.697435897435898;közepesen lassú
1971.0;N2;N;0 days 05:03:31;0 days 05:44:11;0 days 05:07:43;0 days 05:51:22;0 days 21:46:47;195.0;False;1306.0;6.697435897435898;közepesen lassú
1982.0;N1;N;0 days 05:26:07;0 days 05:50:55;0 days 05:07:54;0 days 05:27:37;0 days 21:52:33;195.0;False;1312.0;6.728205128205128;közepesen lassú
1981.0;F1;F;0 days 05:15:31;0 days 05:48:27;0 days 05:07:52;0 days 05:41:12;0 days 21:53:02;195.0;False;1313.0;6.733333333333333;közepesen lassú
1970.0;F2;F;0 days 05:28:31;0 days 06:11:27;0 days 04:57:05;0 days 05:17:04;0 days 21:54:07;195.0;False;1314.0;6.7384615384615385;közepesen lassú
1970.0;F2;F;0 days 05:06:14;0 days 06:01:30;0 days 05:03:43;0 days 05:50:43;0 days 22:02:10;195.0;False;1322.0;6.779487179487179;közepesen lassú
1961.0;N3;N;0 days 05:15:58;0 days 05:44:43;0 days 05:01:40;0 days 06:00:11;0 days 22:02:32;195.0;False;1322.0;6.779487179487179;közepesen lassú
1956.0;F3;F;0 days 05:25:50;0 days 06:15:13;0 days 04:55:42;0 days 05:33:25;0 days 22:10:10;195.0;False;1330.0;6.82051282051282;közepesen lassú
1950.0;F3;F;0 days 05:01:34;0 days 06:11:32;0 days 05:12:37;0 days 05:45:20;0 days 22:11:03;195.0;False;1331.0;6.825641025641025;közepesen lassú
1966.0;N2;N;0 days 05:15:41;0 days 06:01:09;0 days 05:14:28;0 days 05:41:32;0 days 22:12:50;195.0;False;1332.0;6.8307692307692305;közepesen lassú
1979.0;F1;F;0 days 05:20:13;0 days 06:20:02;0 days 04:59:24;0 days 05:37:22;0 days 22:17:01;195.0;False;1337.0;6.856410256410256;közepesen lassú
1971.0;N2;N;0 days 04:58:42;0 days 06:01:40;0 days 05:20:10;0 days 05:56:43;0 days 22:17:15;195.0;False;1337.0;6.856410256410256;közepesen lassú
1981.0;F1;F;0 days 05:25:28;0 days 06:15:00;0 days 05:05:02;0 days 05:33:35;0 days 22:19:05;195.0;False;1339.0;6.866666666666666;közepesen lassú
1971.0;N2;N;0 days 05:43:31;0 days 05:50:45;0 days 05:00:04;0 days 05:45:40;0 days 22:20:00;195.0;False;1340.0;6.871794871794871;közepesen lassú
1978.0;F1;F;0 days 05:20:00;0 days 06:14:37;0 days 05:10:53;0 days 05:39:36;0 days 22:25:06;195.0;False;1345.0;6.897435897435898;közepesen lassú
1968.0;N2;N;0 days 05:21:50;0 days 06:10:33;0 days 05:02:39;0 days 05:50:28;0 days 22:25:30;195.0;False;1345.0;6.897435897435898;közepesen lassú
1970.0;F2;F;0 days 05:23:14;0 days 06:10:10;0 days 05:11:15;0 days 05:44:05;0 days 22:28:44;195.0;False;1348.0;6.912820512820513;közepesen lassú
1970.0;N2;N;0 days 05:23:13;0 days 06:11:25;0 days 05:11:12;0 days 05:44:01;0 days 22:29:51;195.0;False;1349.0;6.917948717948718;közepesen lassú
1978.0;F1;F;0 days 04:56:11;0 days 06:09:25;0 days 05:17:30;0 days 06:13:44;0 days 22:36:50;195.0;False;1356.0;6.953846153846154;közepesen lassú
1971.0;F2;F;0 days 05:24:14;0 days 06:40:26;0 days 04:59:46;0 days 05:33:45;0 days 22:38:11;195.0;False;1358.0;6.964102564102564;közepesen lassú
1965.0;N3;N;0 days 05:43:51;0 days 06:26:20;0 days 05:07:38;0 days 05:22:13;0 days 22:40:02;195.0;False;1360.0;6.9743589743589745;közepesen lassú
1963.0;N3;N;0 days 05:33:07;0 days 06:19:18;0 days 05:22:19;0 days 05:27:14;0 days 22:41:58;195.0;False;1361.0;6.97948717948718;közepesen lassú
1980.0;N2;N;0 days 05:09:48;0 days 06:00:57;0 days 05:15:19;0 days 06:17:55;0 days 22:43:59;195.0;False;1363.0;6.98974358974359;közepesen lassú
1959.0;F3;F;0 days 05:14:50;0 days 06:25:51;0 days 05:20:37;0 days 05:42:53;0 days 22:44:11;195.0;False;1364.0;6.994871794871795;közepesen lassú
1964.0;F3;F;0 days 05:20:47;0 days 06:25:20;0 days 05:13:14;0 days 05:53:14;0 days 22:52:35;195.0;False;1372.0;7.035897435897436;lassú
1971.0;F2;F;0 days 05:25:52;0 days 06:12:53;0 days 05:11:28;0 days 06:03:34;0 days 22:53:47;195.0;False;1373.0;7.041025641025641;lassú
1976.0;F2;F;0 days 05:36:18;0 days 06:31:14;0 days 05:08:38;0 days 05:41:54;0 days 22:58:04;195.0;False;1378.0;7.066666666666666;lassú
1965.0;F3;F;0 days 05:33:06;0 days 06:10:54;0 days 05:13:04;0 days 06:04:31;0 days 23:01:35;195.0;False;1381.0;7.082051282051282;lassú
1968.0;F2;F;0 days 05:21:52;0 days 06:10:28;0 days 05:09:51;0 days 06:25:08;0 days 23:07:19;195.0;False;1387.0;7.112820512820512;lassú
1957.0;F3;F;0 days 05:34:15;0 days 06:20:55;0 days 05:18:00;0 days 05:59:32;0 days 23:12:42;195.0;False;1392.0;7.138461538461539;lassú
1965.0;F3;F;0 days 05:34:16;0 days 06:20:52;0 days 05:17:55;0 days 06:00:02;0 days 23:13:05;195.0;False;1393.0;7.143589743589744;lassú
1975.0;F2;F;0 days 05:38:05;0 days 06:21:59;0 days 05:07:35;0 days 06:09:37;0 days 23:17:16;195.0;False;1397.0;7.164102564102564;lassú
1987.0;F1;F;0 days 04:57:12;0 days 06:42:07;0 days 05:25:47;0 days 06:13:39;0 days 23:18:45;195.0;False;1398.0;7.1692307692307695;lassú
1961.0;F3;F;0 days 05:22:47;0 days 06:01:54;0 days 05:22:08;0 days 06:37:25;0 days 23:24:14;195.0;False;1404.0;7.2;lassú
1979.0;F1;F;0 days 05:41:16;0 days 06:28:23;0 days 05:15:17;0 days 06:02:32;0 days 23:27:28;195.0;False;1407.0;7.2153846153846155;lassú
1963.0;F3;F;0 days 05:11:53;0 days 06:30:04;0 days 05:28:14;0 days 06:21:29;0 days 23:31:40;195.0;False;1411.0;7.235897435897436;lassú
1981.0;N1;N;0 days 05:45:32;0 days 06:13:50;0 days 05:09:49;0 days 06:23:55;0 days 23:33:06;195.0;False;1413.0;7.246153846153846;lassú
1982.0;N1;N;0 days 05:32:00;0 days 06:17:41;0 days 05:29:04;0 days 06:31:08;0 days 23:49:53;195.0;False;1429.0;7.328205128205128;lassú
1968.0;F2;F;0 days 05:36:27;0 days 06:45:31;0 days 05:37:47;0 days 05:52:02;0 days 23:51:47;195.0;False;1431.0;7.338461538461538;lassú
1974.0;F2;F;0 days 05:20:48;0 days 06:24:56;0 days 05:24:02;0 days 06:49:43;0 days 23:59:29;195.0;False;1439.0;7.37948717948718;lassú
1970.0;F2;F;0 days 05:43:51;0 days 06:26:24;0 days 05:31:29;0 days 06:25:58;0 days 23:07:42;195.0;False;1387.0;7.112820512820512;lassú
1975.0;N2;N;0 days 05:43:54;0 days 06:26:20;0 days 05:31:40;0 days 06:25:50;0 days 23:07:44;195.0;False;1387.0;7.112820512820512;lassú
1983.0;F1;F;0 days 05:50:36;0 days 06:28:13;0 days 05:25:33;0 days 06:27:09;0 days 23:11:31;195.0;False;1391.0;7.133333333333334;lassú
1983.0;F1;F;0 days 05:52:12;0 days 06:42:12;0 days 05:31:15;0 days 06:08:46;0 days 23:14:25;195.0;False;1394.0;7.148717948717949;lassú
1957.0;F3;F;0 days 05:21:50;0 days 07:07:12;0 days 06:00:01;0 days 05:52:56;0 days 23:21:59;195.0;False;1401.0;7.184615384615385;lassú
1967.0;N2;N;0 days 05:28:51;0 days 06:46:53;0 days 05:43:40;0 days 06:27:11;0 days 23:26:35;195.0;False;1406.0;7.21025641025641;lassú
1958.0;F3;F;0 days 05:15:57;0 days 06:54:26;0 days 05:51:45;0 days 06:29:40;0 days 23:31:48;195.0;False;1411.0;7.235897435897436;lassú
1972.0;N2;N;0 days 05:38:30;0 days 06:36:26;0 days 05:50:03;0 days 06:44:56;0 days 23:49:55;195.0;False;1429.0;7.328205128205128;lassú
1950.0;F3;F;0 days 05:49:23;0 days 06:54:38;0 days 05:51:47;0 days 06:29:44;1 days 00:05:32;195.0;False;1445.0;7.410256410256411;lassú
